household_id,scenario,reconstruction_error,isolation_forest_score
HH004298,pre_retirement_wealthy,0.27744372035977927,0.48918318284523105
HH004299,financially_stressed_with_debt,0.06789502263371525,0.45989578473969295
HH004300,pre_retirement_wealthy,0.08078688564979015,0.41720936195860314
HH004301,family_with_mortgage_and_children,0.08247516323644033,0.40249156750313414
HH004302,pre_retirement_wealthy,0.16654471524568973,0.4056616763565229
HH004303,divorced,0.18372297806949073,0.4386803225825513
HH004304,pre_retirement_wealthy,0.027419241402788428,0.388529967022151
HH004305,secondly_wedded_paying_alimony,0.055935062911701826,0.43182249405846085
HH004306,pre_retirement_wealthy,0.03172782486892291,0.3846519248939643
HH004307,pre_retirement_wealthy,0.0713753023402509,0.3945396966500644
HH004308,self_employed_business_owner,0.019199359794318305,0.4081439962056837
HH004309,pre_retirement_wealthy,0.019118813267493158,0.3959325645040837
HH004310,family_with_mortgage_and_children,0.060049790399773456,0.4011138143446181
HH004311,young_dual_income_low_assets,0.022205907486459942,0.4081262837130979
HH004312,divorced,0.2406483358940441,0.4147543763379177
HH004313,widowed,0.10797818671678544,0.4213165175360622
HH004314,affluent_couple_brokerage_and_pensions,0.10146062140888283,0.45557536961307354
HH004315,retired_couple_high_assets_low_income,0.1637356359183121,0.4100716171840571
HH004316,pre_retirement_wealthy,0.0643160901118608,0.44259021103291313
HH004317,widowed,0.10266476830647828,0.44354866826489203
HH004318,one_high_earner_one_low_earner,0.09115586592762888,0.37914264405226966
HH004319,affluent_couple_brokerage_and_pensions,0.23300921219852494,0.4206016959890688
HH004320,young_dual_income_low_assets,0.021954637116337827,0.4004590792355554
HH004321,divorced,0.04890241384540335,0.405679704644837
HH004322,one_high_earner_one_low_earner,0.18246445351687704,0.4422042196506173
HH004323,secondly_wedded_paying_alimony,0.8573573273740516,0.5843057066123599
HH004324,affluent_couple_brokerage_and_pensions,0.06596838370489792,0.3780335121344714
HH004325,retired_couple_high_assets_low_income,0.21442941074326471,0.45624713735273903
HH004326,secondly_wedded_paying_alimony,0.04111509505735783,0.48383675678909116
HH004327,retired_couple_high_assets_low_income,0.05699704584531269,0.405907326939154
HH004328,pre_retirement_wealthy,0.043076510807125795,0.3970055458758557
HH004329,widowed,0.12993298217346527,0.40635744990627526
HH004330,family_with_mortgage_and_children,0.02708690335942577,0.4236940785299429
HH004331,one_high_earner_one_low_earner,0.034178073575009085,0.3873207647741431
HH004332,pre_retirement_wealthy,0.027694208402397925,0.38302620500213813
HH004333,retired_couple_high_assets_low_income,0.045527372352238596,0.40075036907211947
HH004334,divorced,0.03078227356640807,0.39883640475366444
HH004335,affluent_couple_brokerage_and_pensions,0.1936243530185023,0.44610726192976924
HH004336,widowed,0.2130781303994625,0.45246006619582807
HH004337,pre_retirement_wealthy,0.028840735148214173,0.4129818647644452
HH004338,pre_retirement_wealthy,0.027885890738352064,0.38313109169009113
HH004339,pre_retirement_wealthy,0.03898205934503103,0.38248614626717337
HH004340,one_high_earner_one_low_earner,0.2207614551132543,0.4746494072059635
HH004341,self_employed_business_owner,0.07861936277988693,0.4055557767142225
HH004342,pre_retirement_wealthy,0.12367637884591172,0.4616946825500219
HH004343,affluent_couple_brokerage_and_pensions,0.21003522902337388,0.6035728396323178
HH004344,family_with_mortgage_and_children,0.07176788682404203,0.44248005517622285
HH004345,financially_stressed_with_debt,0.01861847783290258,0.4867700833392885
HH004346,affluent_couple_brokerage_and_pensions,0.05191546926846747,0.41296349207805966
HH004347,young_dual_income_low_assets,0.0532412639707656,0.4350516632730302
HH004348,financially_stressed_with_debt,0.02535462536636493,0.4876175814759034
HH004349,family_with_mortgage_and_children,0.020929984164422953,0.4114243872328809
HH004350,one_high_earner_one_low_earner,0.06842474285478348,0.4094311783787427
HH004351,pre_retirement_wealthy,0.0782965140458038,0.3905177834244865
HH004352,family_with_mortgage_and_children,0.017330226399276533,0.4042305815924851
HH004353,retired_couple_high_assets_low_income,0.16858928791736827,0.4454550092304187
HH004354,retired_couple_high_assets_low_income,0.03785612252067567,0.4148519675609437
HH004355,one_high_earner_one_low_earner,0.03667764025008771,0.4123553520604809
HH004356,self_employed_business_owner,0.05604674539584442,0.42426852617040867
HH004357,retired_couple_high_assets_low_income,0.17171540732630228,0.42777675746682114
HH004358,young_dual_income_low_assets,0.09949798349169667,0.49820676087130006
HH004359,secondly_wedded_paying_alimony,0.14995443920150392,0.46623923411317364
HH004360,young_dual_income_low_assets,0.054306555048422786,0.3990677079635892
HH004361,divorced,0.18941603079407515,0.42498027578928127
HH004362,self_employed_business_owner,0.29267791287955996,0.47147493840810667
HH004363,affluent_couple_brokerage_and_pensions,0.04318665861032433,0.4074235419506219
HH004364,affluent_couple_brokerage_and_pensions,0.10167975792883094,0.4120312947993214
HH004365,pre_retirement_wealthy,0.050354378674925135,0.399084635414557
HH004366,young_dual_income_low_assets,0.07014238739719329,0.42861464566618096
HH004367,pre_retirement_wealthy,0.09026971398876046,0.41792268623674816
HH004368,pre_retirement_wealthy,0.0783029667534151,0.45020913194807005
HH004369,financially_stressed_with_debt,0.031958618917269546,0.4761311047370154
HH004370,affluent_couple_brokerage_and_pensions,0.2137771386232662,0.4915974878127045
HH004371,self_employed_business_owner,0.23993607261615774,0.4362149138355995
HH004372,secondly_wedded_paying_alimony,0.148447110657376,0.4571461920766034
HH004373,self_employed_business_owner,0.0966046152917298,0.41790672663136913
HH004374,family_with_mortgage_and_children,0.06262891046085126,0.42874526576882904
HH004375,affluent_couple_brokerage_and_pensions,0.06039040275406243,0.3876113174893121
HH004376,family_with_mortgage_and_children,0.04131027977534758,0.41441946194765483
HH004377,one_high_earner_one_low_earner,0.15953845041652082,0.4211188315107363
HH004378,self_employed_business_owner,0.0853407389598069,0.4271859310977025
HH004379,pre_retirement_wealthy,0.11855691699666346,0.4720525639151991
HH004380,self_employed_business_owner,0.18531391219671994,0.4648032334678371
HH004381,self_employed_business_owner,0.01198239770994097,0.3962452253462132
HH004382,young_dual_income_low_assets,0.06789009823329764,0.4394560519304862
HH004383,self_employed_business_owner,0.04207503451388736,0.4013492146022506
HH004384,pre_retirement_wealthy,0.02074567164423604,0.3912713768572644
HH004385,pre_retirement_wealthy,0.08518916861904674,0.39825365874255536
HH004386,pre_retirement_wealthy,0.10960646316580556,0.40832854071471947
HH004387,widowed,0.025895829212375626,0.3835545706983165
HH004388,one_high_earner_one_low_earner,0.08856960361491725,0.41754349306783295
HH004389,affluent_couple_brokerage_and_pensions,0.09229041446477637,0.40499305238886285
HH004390,financially_stressed_with_debt,0.19236655011046055,0.48556413716919505
HH004391,young_dual_income_low_assets,0.1314489488719265,0.4271819674084573
HH004392,retired_couple_high_assets_low_income,0.16439212036929485,0.429648937440226
HH004393,young_dual_income_low_assets,0.02119153655345154,0.4174308400093047
HH004394,self_employed_business_owner,0.05276283958773666,0.39589123143752114
HH004395,affluent_couple_brokerage_and_pensions,0.20335534549736786,0.4508092961898276
HH004396,retired_couple_high_assets_low_income,0.10219983462805274,0.46072405901959607
HH004397,affluent_couple_brokerage_and_pensions,0.020477198634514818,0.39236009901181407
HH004398,divorced,0.2506762587693025,0.5050974223452025
HH004399,affluent_couple_brokerage_and_pensions,0.10349360592819665,0.49420322295000324
HH004400,family_with_mortgage_and_children,0.01945994905270365,0.41292420546447567
HH004401,young_dual_income_low_assets,0.08079358920620389,0.4312012979107419
HH004402,young_dual_income_low_assets,0.0497868068703754,0.40791837734420744
HH004403,one_high_earner_one_low_earner,0.07160967977029678,0.3870037409943263
HH004404,one_high_earner_one_low_earner,0.10376864908013608,0.3953986300124397
HH004405,affluent_couple_brokerage_and_pensions,0.06778166641394318,0.4034381066487379
HH004406,family_with_mortgage_and_children,0.06818180445851615,0.48516595985315925
HH004407,divorced,0.03331551633040081,0.3850935336827806
HH004408,financially_stressed_with_debt,0.03352219893576107,0.48397713896512656
HH004409,divorced,0.09391951705022503,0.40374902727118916
HH004410,widowed,0.0252620865142539,0.39972927088712806
HH004411,affluent_couple_brokerage_and_pensions,0.038541237159420094,0.400202449955841
HH004412,affluent_couple_brokerage_and_pensions,0.1866244194510585,0.45612815472522167
HH004413,young_dual_income_low_assets,0.031645368163316354,0.4593484927132119
HH004414,self_employed_business_owner,0.10828433310458943,0.4011871451896806
HH004415,self_employed_business_owner,0.17227719777291514,0.4700383916393923
HH004416,pre_retirement_wealthy,0.08813963473619704,0.39289404237098796
HH004417,financially_stressed_with_debt,0.08553900213352243,0.47814031489413183
HH004418,financially_stressed_with_debt,0.03132516597313066,0.477673998268615
HH004419,retired_couple_high_assets_low_income,0.13427571243856612,0.4167196332939563
HH004420,pre_retirement_wealthy,0.02865423761813651,0.3910650630306534
HH004421,financially_stressed_with_debt,0.014282791279356536,0.4770217826399121
HH004422,pre_retirement_wealthy,0.036867299227289554,0.4096497971761025
HH004423,young_dual_income_low_assets,0.191433381286737,0.43028216749982134
HH004424,secondly_wedded_paying_alimony,0.04581296920196532,0.480152983492086
HH004425,family_with_mortgage_and_children,0.048976655409695695,0.41155545996664755
HH004426,self_employed_business_owner,0.16913332886827626,0.44732010833772917
HH004427,financially_stressed_with_debt,0.016595713817802935,0.4610717533484809
HH004428,one_high_earner_one_low_earner,0.5419968819835653,0.5086116222705935
HH004429,pre_retirement_wealthy,0.0587563496204414,0.39133576219126254
HH004430,family_with_mortgage_and_children,0.10104434352139652,0.42310058069023104
HH004431,self_employed_business_owner,0.07240495283934811,0.4250205932245016
HH004432,family_with_mortgage_and_children,0.077749668160603,0.3950418861464995
HH004433,family_with_mortgage_and_children,0.012285383208184328,0.43074061971191613
HH004434,retired_couple_high_assets_low_income,0.18906802730414968,0.4900847085054832
HH004435,affluent_couple_brokerage_and_pensions,0.1553969726359348,0.44585454549872194
HH004436,affluent_couple_brokerage_and_pensions,0.05746281356704114,0.5225142912546662
HH004437,secondly_wedded_paying_alimony,0.10680739132801634,0.4793419091071047
HH004438,affluent_couple_brokerage_and_pensions,0.06665032856929085,0.418310360353148
HH004439,retired_couple_high_assets_low_income,0.10824430577283219,0.4217875475979493
HH004440,family_with_mortgage_and_children,0.07441341214408576,0.40436878415767924
HH004441,widowed,0.12556909113774783,0.41787677078911406
HH004442,one_high_earner_one_low_earner,0.17075490471217536,0.43010955761724984
HH004443,family_with_mortgage_and_children,0.2920899317061079,0.6005014222755605
HH004444,one_high_earner_one_low_earner,0.08195413050658297,0.4428963023064898
HH004445,retired_couple_high_assets_low_income,0.21900238807691458,0.4389471061702845
HH004446,retired_couple_high_assets_low_income,0.05051022162423773,0.39645922701423136
HH004447,financially_stressed_with_debt,0.1876037779858578,0.4856068039826026
HH004448,pre_retirement_wealthy,0.04269314192450492,0.379686060476402
HH004449,financially_stressed_with_debt,0.05825253026702262,0.4967785870858914
HH004450,divorced,0.06971886834932277,0.49417231737039896
HH004451,pre_retirement_wealthy,0.05071752654916349,0.39876726782877
HH004452,family_with_mortgage_and_children,0.056953663393754135,0.4352015418989249
HH004453,one_high_earner_one_low_earner,0.08412713670854105,0.41276968778195733
HH004454,financially_stressed_with_debt,0.010187640575865606,0.44015862776738207
HH004455,young_dual_income_low_assets,0.1015138926764525,0.4146921457918595
HH004456,family_with_mortgage_and_children,0.06758196017677884,0.4189581642790782
HH004457,divorced,0.1717161495894998,0.5264283640144823
HH004458,family_with_mortgage_and_children,0.05984657012856758,0.44607283122006186
HH004459,young_dual_income_low_assets,0.08428603144325231,0.4374340270635479
HH004460,pre_retirement_wealthy,0.010297590566858403,0.39423937249169144
HH004461,retired_couple_high_assets_low_income,0.09342683345099881,0.4123770588382896
HH004462,retired_couple_high_assets_low_income,0.09454093265744748,0.39768750481792153
HH004463,affluent_couple_brokerage_and_pensions,0.03440217909877952,0.38630620202803007
HH004464,pre_retirement_wealthy,0.026351821810333426,0.41397676651499443
HH004465,affluent_couple_brokerage_and_pensions,0.01424075153415054,0.3869155851357461
HH004466,affluent_couple_brokerage_and_pensions,0.046775944173570304,0.3875337960061262
HH004467,financially_stressed_with_debt,0.020332928631369637,0.4806159854711624
HH004468,young_dual_income_low_assets,0.2120146172093453,0.49153181667869633
HH004469,family_with_mortgage_and_children,0.18076154450007792,0.4594318814791587
HH004470,pre_retirement_wealthy,0.02863766843617479,0.4160912114347298
HH004471,family_with_mortgage_and_children,0.1076321437417893,0.43668432015481984
HH004472,pre_retirement_wealthy,0.028330735202313787,0.3776245104944759
HH004473,family_with_mortgage_and_children,0.07676563037671032,0.42889491222579107
HH004474,secondly_wedded_paying_alimony,0.22286930706732117,0.4717708185664955
HH004475,pre_retirement_wealthy,0.011555325778040547,0.37499897976849933
HH004476,financially_stressed_with_debt,0.07542750952775035,0.514099546310345
HH004477,young_dual_income_low_assets,0.05749351697775672,0.3951652329505247
HH004478,affluent_couple_brokerage_and_pensions,0.02445078155586037,0.38696184896746333
HH004479,pre_retirement_wealthy,0.0925715873969382,0.39355949084975644
HH004480,young_dual_income_low_assets,0.033703343863580315,0.4173979448566341
HH004481,family_with_mortgage_and_children,0.18318851724136176,0.454817332603916
HH004482,one_high_earner_one_low_earner,0.0560347267108966,0.40191695523712756
HH004483,family_with_mortgage_and_children,0.07797712288431125,0.446820236235147
HH004484,affluent_couple_brokerage_and_pensions,0.03149159734749438,0.39124168321421
HH004485,financially_stressed_with_debt,0.057355998038454724,0.4687194965669843
HH004486,family_with_mortgage_and_children,0.11931928243185234,0.45515713395811513
HH004487,affluent_couple_brokerage_and_pensions,0.15466166064447123,0.40491851274985596
HH004488,widowed,0.03366512673076269,0.38825591943509447
HH004489,self_employed_business_owner,0.07235703574308947,0.4098543175126899
HH004490,divorced,0.12297592577199525,0.39911660508560004
HH004491,affluent_couple_brokerage_and_pensions,0.03708431787002056,0.3855560393286163
HH004492,retired_couple_high_assets_low_income,0.03712726157256313,0.39648290577904544
HH004493,widowed,0.2980789909007094,0.4386090955712739
HH004494,retired_couple_high_assets_low_income,0.09518878641831359,0.37871997929178564
HH004495,one_high_earner_one_low_earner,0.0319422337925081,0.42421109975680504
HH004496,pre_retirement_wealthy,0.04043326680603883,0.38498616851789635
HH004497,family_with_mortgage_and_children,0.16488368435921374,0.6578278054471792
HH004498,family_with_mortgage_and_children,0.19247594333742013,0.46426830465720703
HH004499,retired_couple_high_assets_low_income,0.29059596544978306,0.4561931005111869
HH004500,divorced,0.0709017721907301,0.4229075075475672
HH004501,affluent_couple_brokerage_and_pensions,0.10085401513673546,0.4489537685294312
HH004502,one_high_earner_one_low_earner,0.02548697500711876,0.3921209753040533
HH004503,pre_retirement_wealthy,0.0067089373683195536,0.3809345290044657
HH004504,retired_couple_high_assets_low_income,0.030324634607389454,0.37088520156524757
HH004505,secondly_wedded_paying_alimony,0.08915076563515144,0.41708924897857635
HH004506,financially_stressed_with_debt,0.2754981279484318,0.5647663263620322
HH004507,pre_retirement_wealthy,0.01716702257737639,0.3888177406694904
HH004508,one_high_earner_one_low_earner,0.0782265891162424,0.41611253844095203
HH004509,one_high_earner_one_low_earner,0.023016331558313022,0.3939896758682588
HH004510,widowed,0.05887730420231871,0.4220492413801416
HH004511,pre_retirement_wealthy,0.06602915603928682,0.4046197722653084
HH004512,young_dual_income_low_assets,0.024854783996513287,0.3923421832812622
HH004513,one_high_earner_one_low_earner,0.07006949300894542,0.4087637527959725
HH004514,one_high_earner_one_low_earner,0.10516482337237938,0.42524209110538047
HH004515,one_high_earner_one_low_earner,0.11155154620937849,0.435996271757941
HH004516,affluent_couple_brokerage_and_pensions,0.12678707773451003,0.3904708807205978
HH004517,family_with_mortgage_and_children,0.049479298116260256,0.4406971738857884
HH004518,family_with_mortgage_and_children,0.19581360733194347,0.5390074349983209
HH004519,young_dual_income_low_assets,0.041347951531102226,0.3872477003079527
HH004520,family_with_mortgage_and_children,0.2031159412068757,0.4272561806165157
HH004521,family_with_mortgage_and_children,0.09649662143726984,0.3805869394482569
HH004522,retired_couple_high_assets_low_income,0.045058390197978956,0.40875643656189775
HH004523,pre_retirement_wealthy,0.17262597176881203,0.4484557637519954
HH004524,affluent_couple_brokerage_and_pensions,0.06827573105006472,0.397525230404828
HH004525,financially_stressed_with_debt,0.03197639092076167,0.5463702510885263
HH004526,financially_stressed_with_debt,0.03465253960561507,0.48550998750440166
HH004527,affluent_couple_brokerage_and_pensions,0.08942764832205888,0.3939500328798444
HH004528,financially_stressed_with_debt,0.026354211911547902,0.5010849007198777
HH004529,financially_stressed_with_debt,0.02764598574370304,0.5846430217293845
HH004530,widowed,0.025166068529054203,0.4115162167760227
HH004531,retired_couple_high_assets_low_income,0.07947778295535508,0.3823426061431761
HH004532,one_high_earner_one_low_earner,0.19241488883365565,0.41101225834748056
HH004533,pre_retirement_wealthy,0.030527945168394632,0.3940320522677219
HH004534,retired_couple_high_assets_low_income,0.039801790243957344,0.38548990773861175
HH004535,young_dual_income_low_assets,0.07528746373272442,0.41602402605285077
HH004536,self_employed_business_owner,0.022546429495783685,0.40180904201610335
HH004537,one_high_earner_one_low_earner,0.021627810658260825,0.38345738948014046
HH004538,family_with_mortgage_and_children,0.18647261356997397,0.4720976783970905
HH004539,one_high_earner_one_low_earner,0.09881711795785064,0.44022603373423197
HH004540,one_high_earner_one_low_earner,0.02369868065218997,0.3987484916885915
HH004541,one_high_earner_one_low_earner,0.09023203389867798,0.41955538198358383
HH004542,family_with_mortgage_and_children,0.09107007955855641,0.4159344343603413
HH004543,young_dual_income_low_assets,0.040742761897846334,0.41400919774327793
HH004544,self_employed_business_owner,0.07819460613278278,0.3983729687908043
HH004545,affluent_couple_brokerage_and_pensions,0.11174654041231008,0.3884985393919268
HH004546,widowed,0.01711245521624492,0.38752748747561777
HH004547,divorced,0.09057753900822937,0.45226826606792325
HH004548,affluent_couple_brokerage_and_pensions,0.4479674684713463,0.4311723520139974
HH004549,self_employed_business_owner,0.07680211045738211,0.45477973992932713
HH004550,affluent_couple_brokerage_and_pensions,0.10318235811379121,0.4378738983771231
HH004551,one_high_earner_one_low_earner,0.1403509658277929,0.4355153075269941
HH004552,family_with_mortgage_and_children,0.1378481182021552,0.4757460257509195
HH004553,affluent_couple_brokerage_and_pensions,0.05257774837082303,0.3810976927963881
HH004554,family_with_mortgage_and_children,0.11221340908357855,0.4204338541415727
HH004555,self_employed_business_owner,0.12328343507196306,0.39958285833826246
HH004556,self_employed_business_owner,0.09081311716333967,0.4114706497474691
HH004557,affluent_couple_brokerage_and_pensions,0.09710692486332728,0.37999056999737424
HH004558,self_employed_business_owner,0.04319174222582681,0.39958052339592215
HH004559,divorced,0.08332611861720798,0.42732209286256734
HH004560,financially_stressed_with_debt,0.025611634071751356,0.45667358282172565
HH004561,affluent_couple_brokerage_and_pensions,0.04390759587757391,0.38930235922092354
HH004562,one_high_earner_one_low_earner,0.06935187277728981,0.4188046361666445
HH004563,secondly_wedded_paying_alimony,0.12270070085714802,0.45778571342097973
HH004564,affluent_couple_brokerage_and_pensions,0.04013778534708288,0.40004369161867415
HH004565,one_high_earner_one_low_earner,0.018451845897801696,0.3763165277380005
HH004566,divorced,0.10377720886425121,0.4182180486315249
HH004567,widowed,0.0409109847225927,0.3811043751286969
HH004568,self_employed_business_owner,0.08925523313396444,0.4361093074088533
HH004569,self_employed_business_owner,0.22664748321835232,0.43154617063134443
HH004570,one_high_earner_one_low_earner,0.02249319104817301,0.3902635285935516
HH004571,pre_retirement_wealthy,0.18072602036303587,0.4445864091783879
HH004572,affluent_couple_brokerage_and_pensions,0.10303074823073728,0.4161796044912386
HH004573,one_high_earner_one_low_earner,0.08151761748108619,0.406355206757489
HH004574,self_employed_business_owner,0.06764035709062051,0.4480369175060876
HH004575,family_with_mortgage_and_children,0.03480908794045508,0.43121881316883076
HH004576,widowed,0.09395082790840531,0.3889312145724279
HH004577,family_with_mortgage_and_children,0.2747244458899342,0.4655050475367507
HH004578,self_employed_business_owner,0.1450969598825629,0.4132719806496935
HH004579,family_with_mortgage_and_children,0.14261124204972594,0.43225238724067666
HH004580,affluent_couple_brokerage_and_pensions,0.05302999153885079,0.3955935520893314
HH004581,family_with_mortgage_and_children,0.10294586213614121,0.4092067437593132
HH004582,young_dual_income_low_assets,0.0520385723057494,0.4275362508643477
HH004583,widowed,0.05188343770530503,0.38895142804770094
HH004584,retired_couple_high_assets_low_income,0.0820466082056537,0.3993554657553661
HH004585,retired_couple_high_assets_low_income,0.14168863240360574,0.4347120412178617
HH004586,family_with_mortgage_and_children,0.012782968829417707,0.4187507612008395
HH004587,pre_retirement_wealthy,0.037821260918597485,0.4131807970612017
HH004588,financially_stressed_with_debt,0.018286753832093647,0.48349296058661656
HH004589,financially_stressed_with_debt,0.014400664835155827,0.45254630127026446
HH004590,one_high_earner_one_low_earner,0.04782872679826823,0.3818562016071278
HH004591,family_with_mortgage_and_children,0.09833561046026998,0.4101278033808964
HH004592,affluent_couple_brokerage_and_pensions,0.08723931957012508,0.5165373963756998
HH004593,divorced,0.7453343448974994,0.6994007006521874
HH004594,self_employed_business_owner,0.15497368094206432,0.4743651866014791
HH004595,pre_retirement_wealthy,0.07052607636207385,0.3863316491752244
HH004596,family_with_mortgage_and_children,0.05421146105358776,0.4007973064611899
HH004597,young_dual_income_low_assets,0.028883433304866736,0.42267981223490125
HH004598,financially_stressed_with_debt,0.10501164530811899,0.44793999560466896
HH004599,pre_retirement_wealthy,0.1547156797387238,0.4290009288596265
HH004600,one_high_earner_one_low_earner,0.05630018677465917,0.39017431654961393
HH004601,financially_stressed_with_debt,0.16661716519728006,0.5133381881786576
HH004602,financially_stressed_with_debt,0.03847838211858791,0.4786300749618331
HH004603,family_with_mortgage_and_children,0.3635188565178426,0.44666461986792116
HH004604,financially_stressed_with_debt,0.028389988588109052,0.5537038015101299
HH004605,financially_stressed_with_debt,0.05789028215859433,0.46757949041007896
HH004606,young_dual_income_low_assets,0.022094483278291527,0.4214283104343966
HH004607,self_employed_business_owner,0.14050942675027236,0.4213510022651584
HH004608,widowed,0.048871024657818986,0.37771597907721866
HH004609,affluent_couple_brokerage_and_pensions,0.10826891432453944,0.39086039235710823
HH004610,family_with_mortgage_and_children,0.13417400589570588,0.4720376740417665
HH004611,one_high_earner_one_low_earner,0.5314322398327547,0.47268435396536174
HH004612,financially_stressed_with_debt,0.0339307764125696,0.49216812216779643
HH004613,financially_stressed_with_debt,0.09948234780743465,0.5234368336972539
HH004614,pre_retirement_wealthy,0.016961838828007978,0.37153503846621366
HH004615,divorced,0.1476322924463619,0.45424210991141184
HH004616,self_employed_business_owner,0.029807753487170997,0.37992365920463245
HH004617,family_with_mortgage_and_children,0.09711243850732462,0.46536169582605336
HH004618,young_dual_income_low_assets,0.11039129177117096,0.4198847156780289
HH004619,pre_retirement_wealthy,0.09641369616076405,0.42047458800068616
HH004620,one_high_earner_one_low_earner,0.07847123658558512,0.4250096972884392
HH004621,widowed,0.040295694556406254,0.4176231058769819
HH004622,one_high_earner_one_low_earner,0.0636136641493456,0.3735341424746608
HH004623,young_dual_income_low_assets,0.050437121123329084,0.4158327599606841
HH004624,young_dual_income_low_assets,0.05052287927277116,0.3885453867604878
HH004625,self_employed_business_owner,0.16556901010130876,0.4434256794571177
HH004626,family_with_mortgage_and_children,0.18607283808574956,0.3920322999583344
HH004627,affluent_couple_brokerage_and_pensions,0.09377264614997183,0.3927505628270392
HH004628,family_with_mortgage_and_children,0.06894765965965591,0.43090535058855417
HH004629,retired_couple_high_assets_low_income,0.3270016683455464,0.4940624367022616
HH004630,young_dual_income_low_assets,0.21203003645830842,0.4420946757882555
HH004631,secondly_wedded_paying_alimony,0.121311229011781,0.45639068896035545
HH004632,financially_stressed_with_debt,0.012022614979097398,0.44409728751895
HH004633,retired_couple_high_assets_low_income,0.07491607099079184,0.38988744271641923
HH004634,retired_couple_high_assets_low_income,0.08306547599293602,0.40894134121924364
HH004635,secondly_wedded_paying_alimony,0.04713147423375785,0.48465635548921965
HH004636,one_high_earner_one_low_earner,0.04588607083976399,0.3842925961275517
HH004637,one_high_earner_one_low_earner,0.19601729326137093,0.6120677797977628
HH004638,secondly_wedded_paying_alimony,0.0879017323219772,0.4931430215276952
HH004639,one_high_earner_one_low_earner,0.12976328192058012,0.4051982433561727
HH004640,affluent_couple_brokerage_and_pensions,0.04690381279911901,0.3818930956954184
HH004641,widowed,0.12349204548511003,0.40503482574528116
HH004642,retired_couple_high_assets_low_income,0.04214022627320921,0.38817793563676434
HH004643,financially_stressed_with_debt,0.01507441071609402,0.48810956494396673
HH004644,family_with_mortgage_and_children,0.07963946139158401,0.4173135622964562
HH004645,pre_retirement_wealthy,0.06693899402195774,0.402868708980518
HH004646,one_high_earner_one_low_earner,0.035438016643324875,0.40718733151346925
HH004647,affluent_couple_brokerage_and_pensions,0.10500710247499144,0.4438892998199898
HH004648,secondly_wedded_paying_alimony,0.03280725411598587,0.4589952294867764
HH004649,affluent_couple_brokerage_and_pensions,0.21949170129840095,0.3978479482134508
HH004650,secondly_wedded_paying_alimony,0.264536528459283,0.49876341496987836
HH004651,divorced,0.02301163316365356,0.42196271080503633
HH004652,family_with_mortgage_and_children,0.5454303579693194,0.47358122645940987
HH004653,financially_stressed_with_debt,0.039967447947741146,0.5160605154300716
HH004654,pre_retirement_wealthy,0.10370950043311053,0.40174754112211425
HH004655,pre_retirement_wealthy,0.008825373511472256,0.39398373056236125
HH004656,affluent_couple_brokerage_and_pensions,0.4447617004355354,0.5753802264695994
HH004657,financially_stressed_with_debt,0.016205819687898533,0.48137350725226263
HH004658,affluent_couple_brokerage_and_pensions,0.11204250298937916,0.40516299115652343
HH004659,secondly_wedded_paying_alimony,0.14464838769268548,0.42085719242633246
HH004660,self_employed_business_owner,0.03733215185903736,0.42649026990675815
HH004661,affluent_couple_brokerage_and_pensions,0.1964309856775064,0.42961883184442284
HH004662,financially_stressed_with_debt,0.03332764006264983,0.4430521030592601
HH004663,retired_couple_high_assets_low_income,0.11496429197009658,0.40626248506241025
HH004664,divorced,0.16785908720774304,0.46220624039143393
HH004665,pre_retirement_wealthy,0.05364511822780275,0.3838775032018059
HH004666,affluent_couple_brokerage_and_pensions,0.0642059498554784,0.42785850203536624
HH004667,one_high_earner_one_low_earner,0.03865365298563955,0.3962283005685162
HH004668,retired_couple_high_assets_low_income,0.09128662692082133,0.4023886855202909
HH004669,family_with_mortgage_and_children,0.04876824857241461,0.40538177587445023
HH004670,one_high_earner_one_low_earner,0.010361894236788228,0.3739201976805635
HH004671,family_with_mortgage_and_children,0.08298888169565544,0.4884460013378222
HH004672,family_with_mortgage_and_children,0.12426027636048129,0.40402027345715563
HH004673,retired_couple_high_assets_low_income,0.04741944534814285,0.3925231000082073
HH004674,family_with_mortgage_and_children,0.04599859840503716,0.49064840770268064
HH004675,affluent_couple_brokerage_and_pensions,0.0804623165984739,0.3991401160223422
HH004676,one_high_earner_one_low_earner,0.05580193305284914,0.3881451413076682
HH004677,young_dual_income_low_assets,0.007983322969819911,0.41574167483162067
HH004678,family_with_mortgage_and_children,0.21435562565108507,0.4974504754865397
HH004679,affluent_couple_brokerage_and_pensions,0.11275278135305145,0.40677371726454903
HH004680,family_with_mortgage_and_children,0.03719784250785717,0.3960894131422391
HH004681,young_dual_income_low_assets,0.02635222810706553,0.4182098983121161
HH004682,self_employed_business_owner,0.2967382023168301,0.5320301504162102
HH004683,self_employed_business_owner,0.11021943182421323,0.418279801278292
HH004684,self_employed_business_owner,0.0489067195989728,0.3872533496179558
HH004685,widowed,0.1073026703283052,0.4158070214670228
HH004686,pre_retirement_wealthy,0.08638046606520446,0.3922114463376173
HH004687,pre_retirement_wealthy,0.011857062127990557,0.3906723594038634
HH004688,self_employed_business_owner,0.01143417995612315,0.3805780954267662
HH004689,pre_retirement_wealthy,0.0697872884344331,0.4121581302856708
HH004690,young_dual_income_low_assets,0.02191240634276417,0.4014364584418922
