household_id,entity,record_key,status
HH002007,income_lines,HH002007_I1,both
HH002007,income_lines,HH002007_I2,both
HH002007,income_lines,HH002007_I3,both
HH002007,assets,HH002007_A1,both
HH002007,assets,HH002007_A2,both
HH002007,assets,HH002007_A3,both
HH002007,assets,HH002007_A4,both
HH002007,assets,HH002007_A5,both
HH002007,liabilities,HH002007_L1,both
HH002044,households,HH002044,both
HH002044,people,HH002044_P1,both
HH002044,people,HH002044_P2,both
HH002044,income_lines,HH002044_I1,both
HH002044,income_lines,HH002044_I2,both
HH002044,income_lines,HH002044_I3,both
HH002044,income_lines,HH002044_I4,both
HH002044,income_lines,HH002044_I5,both
HH002044,income_lines,HH002044_I6,both
HH002044,assets,HH002044_A1,both
HH002044,assets,HH002044_A2,both
HH002044,assets,HH002044_A3,both
HH002044,assets,HH002044_A4,both
HH002044,assets,HH002044_A5,both
HH002044,liabilities,HH002044_L2,both
HH002095,households,HH002095,both
HH002095,people,HH002095_P1,both
HH002095,people,HH002095_P2,both
HH002095,income_lines,HH002095_I1,both
HH002095,income_lines,HH002095_I1,ex_only
HH002095,income_lines,HH002095_I2,ex_only
HH002095,assets,HH002095_A1,both
HH002095,assets,HH002095_A2,both
HH002095,assets,HH002095_A3,both
HH002095,assets,HH002095_A4,both
HH002095,assets,HH002095_A5,both
HH002095,liabilities,HH002095_L1,both
HH002095,liabilities,HH002095_L2,both
HH002095,protection_policies,HH002095_PP1,both
HH002097,households,HH002097,both
HH002097,people,HH002097_P1,both
HH002097,people,HH002097_P2,both
HH002097,income_lines,HH002097_I1,both
HH002097,income_lines,HH002097_I1,ex_only
HH002097,income_lines,HH002097_I2,both
HH002097,income_lines,HH002097_I2,ex_only
HH002097,income_lines,HH002097_I3,both
HH002097,assets,HH002097_A1,both
HH002097,assets,HH002097_A2,both
HH002097,assets,HH002097_A3,both
HH002097,assets,HH002097_A4,both
HH002097,protection_policies,HH002097_PP1,both
HH002101,households,HH002101,both
HH002101,people,HH002101_P1,both
HH002101,people,HH002101_P2,both
HH002101,income_lines,HH002101_I1,both
HH002101,income_lines,HH002101_I1,ex_only
HH002101,income_lines,HH002101_I2,both
HH002101,income_lines,HH002101_I2,ex_only
HH002101,income_lines,HH002101_I3,both
HH002101,assets,HH002101_A1,both
HH002101,assets,HH002101_A2,both
HH002101,assets,HH002101_A3,both
HH002101,assets,HH002101_A4,both
HH002101,assets,HH002101_A5,both
HH002101,protection_policies,HH002101_PP1,both
HH002109,households,HH002109,both
HH002109,people,HH002109_P1,both
HH002109,people,HH002109_P2,both
HH002109,income_lines,HH002109_I1,both
HH002109,assets,HH002109_A1,both
HH002109,assets,HH002109_A2,both
HH002109,assets,HH002109_A3,both
HH002109,assets,HH002109_A4,both
HH002109,assets,HH002109_A5,both
HH002109,liabilities,HH002109_L1,both
HH002109,protection_policies,HH002109_PP1,both
HH002131,households,HH002131,both
HH002131,people,HH002131_P1,both
HH002131,people,HH002131_P2,both
HH002131,income_lines,HH002131_I1,both
HH002131,assets,HH002131_A1,both
HH002131,assets,HH002131_A2,both
HH002131,assets,HH002131_A3,both
HH002131,assets,HH002131_A4,both
HH002131,liabilities,HH002131_L1,both
HH002131,protection_policies,HH002131_PP1,both
HH002148,households,HH002148,both
HH002148,people,HH002148_P1,both
HH002148,income_lines,HH002148_I1,both
HH002148,income_lines,HH002148_I2,both
HH002148,income_lines,HH002148_I3,both
HH002148,assets,HH002148_A1,both
HH002148,assets,HH002148_A2,both
HH002148,assets,HH002148_A3,both
HH002148,assets,HH002148_A4,both
HH002148,assets,HH002148_A5,both
HH002148,liabilities,HH002148_L1,both
HH002148,liabilities,HH002148_L2,both
HH002148,protection_policies,HH002148_PP1,both
HH002171,households,HH002171,both
HH002171,people,HH002171_P1,both
HH002171,people,HH002171_P2,both
HH002171,income_lines,HH002171_I1,both
HH002171,income_lines,HH002171_I2,both
HH002171,income_lines,HH002171_I3,both
HH002171,assets,HH002171_A1,both
HH002171,assets,HH002171_A2,both
HH002171,assets,HH002171_A3,both
HH002171,assets,HH002171_A4,both
HH002171,assets,HH002171_A5,both
HH002171,assets,HH002171_A5,ex_only
HH002171,liabilities,HH002171_L1,both
HH002177,households,HH002177,both
HH002177,people,HH002177_P1,both
HH002177,people,HH002177_P2,both
HH002177,income_lines,HH002177_I1,both
HH002177,income_lines,HH002177_I2,both
HH002177,assets,HH002177_A1,both
HH002177,assets,HH002177_A2,both
HH002177,assets,HH002177_A3,both
HH002177,assets,HH002177_A4,both
HH002177,assets,HH002177_A5,both
HH002177,liabilities,HH002177_L1,both
HH002177,liabilities,HH002177_L2,both
HH002177,protection_policies,HH002177_PP1,both
HH002183,households,HH002183,both
HH002183,people,HH002183_P1,both
HH002183,people,HH002183_P2,both
HH002183,income_lines,HH002183_I1,both
HH002183,income_lines,HH002183_I2,ex_only
HH002183,income_lines,HH002183_I3,ex_only
HH002183,assets,HH002183_A1,both
HH002183,assets,HH002183_A2,both
HH002183,assets,HH002183_A3,both
HH002183,assets,HH002183_A4,both
HH002183,assets,HH002183_A5,both
HH002183,protection_policies,HH002183_PP1,both
HH002189,households,HH002189,both
HH002189,people,HH002189_P1,both
HH002189,income_lines,HH002189_I1,both
HH002189,income_lines,HH002189_I2,both
HH002189,income_lines,HH002189_I3,both
HH002189,assets,HH002189_A1,both
HH002189,assets,HH002189_A2,both
HH002189,assets,HH002189_A3,both
HH002189,assets,HH002189_A4,both
HH002189,assets,HH002189_A5,both
HH002189,liabilities,HH002189_L1,ex_only
HH002198,households,HH002198,both
HH002198,people,HH002198_P1,both
HH002198,people,HH002198_P2,both
HH002198,income_lines,HH002198_I1,both
HH002198,income_lines,HH002198_I2,both
HH002198,assets,HH002198_A1,both
HH002198,assets,HH002198_A2,both
HH002198,assets,HH002198_A3,both
HH002198,assets,HH002198_A4,both
HH002198,assets,HH002198_A5,both
HH002198,protection_policies,HH002198_PP1,both
HH002257,households,HH002257,both
HH002257,people,HH002257_P1,both
HH002257,people,HH002257_P2,both
HH002257,income_lines,HH002257_I1,both
HH002257,income_lines,HH002257_I2,both
HH002257,assets,HH002257_A1,both
HH002257,assets,HH002257_A2,both
HH002257,assets,HH002257_A3,both
HH002257,assets,HH002257_A4,both
HH002257,assets,HH002257_A5,both
HH002257,liabilities,HH002257_L2,both
HH002262,households,HH002262,both
HH002262,people,HH002262_P1,both
HH002262,income_lines,HH002262_I1,both
HH002262,assets,HH002262_A1,both
HH002262,assets,HH002262_A2,both
HH002262,assets,HH002262_A3,both
HH002262,assets,HH002262_A4,both
HH002262,assets,HH002262_A5,both
HH002262,liabilities,HH002262_L1,both
HH002288,households,HH002288,both
HH002288,people,HH002288_P1,both
HH002288,people,HH002288_P2,both
HH002288,income_lines,HH002288_I1,both
HH002288,income_lines,HH002288_I1,ex_only
HH002288,income_lines,HH002288_I2,both
HH002288,income_lines,HH002288_I3,both
HH002288,assets,HH002288_A1,both
HH002288,assets,HH002288_A2,both
HH002288,assets,HH002288_A3,both
HH002288,assets,HH002288_A4,both
HH002288,assets,HH002288_A5,both
HH002288,liabilities,HH002288_L1,both
HH002321,households,HH002321,both
HH002321,people,HH002321_P1,both
HH002321,people,HH002321_P2,both
HH002321,income_lines,HH002321_I1,both
HH002321,income_lines,HH002321_I1,ex_only
HH002321,income_lines,HH002321_I2,ex_only
HH002321,assets,HH002321_A1,both
HH002321,assets,HH002321_A2,both
HH002321,assets,HH002321_A3,both
HH002321,assets,HH002321_A4,both
HH002321,assets,HH002321_A5,both
HH002321,liabilities,HH002321_L1,both
HH002321,liabilities,HH002321_L2,both
HH002321,protection_policies,HH002321_PP1,both
HH002324,households,HH002324,both
HH002324,people,HH002324_P1,both
HH002324,people,HH002324_P2,both
HH002324,income_lines,HH002324_I1,both
HH002324,assets,HH002324_A1,both
HH002324,assets,HH002324_A2,both
HH002324,assets,HH002324_A3,both
HH002324,assets,HH002324_A4,both
HH002324,assets,HH002324_A5,both
HH002324,liabilities,HH002324_L1,ex_only
HH002324,liabilities,HH002324_L2,ex_only
HH002324,liabilities,HH002324_L3,ex_only
HH002333,households,HH002333,both
HH002333,people,HH002333_P1,both
HH002333,people,HH002333_P2,both
HH002333,income_lines,HH002333_I1,both
HH002333,income_lines,HH002333_I2,both
HH002333,assets,HH002333_A1,both
HH002333,assets,HH002333_A2,both
HH002333,assets,HH002333_A3,both
HH002333,assets,HH002333_A4,both
HH002333,assets,HH002333_A5,both
HH002333,protection_policies,HH002333_PP1,both
HH002373,households,HH002373,both
HH002373,people,HH002373_P1,both
HH002373,people,HH002373_P2,both
HH002373,income_lines,HH002373_I1,both
HH002373,income_lines,HH002373_I1,ex_only
HH002373,income_lines,HH002373_I2,ex_only
HH002373,assets,HH002373_A1,both
HH002373,assets,HH002373_A2,both
HH002373,assets,HH002373_A3,both
HH002373,assets,HH002373_A4,both
HH002373,assets,HH002373_A5,both
HH002373,liabilities,HH002373_L2,both
HH002373,protection_policies,HH002373_PP1,both
HH002393,households,HH002393,both
HH002393,people,HH002393_P1,both
HH002393,people,HH002393_P2,both
HH002393,income_lines,HH002393_I1,both
HH002393,income_lines,HH002393_I1,ex_only
HH002393,income_lines,HH002393_I2,both
HH002393,income_lines,HH002393_I2,ex_only
HH002393,income_lines,HH002393_I3,both
HH002393,income_lines,HH002393_I4,both
HH002393,assets,HH002393_A1,both
HH002393,assets,HH002393_A2,both
HH002393,assets,HH002393_A3,both
HH002393,assets,HH002393_A4,both
HH002393,assets,HH002393_A5,both
HH002393,liabilities,HH002393_L1,both
HH002393,protection_policies,HH002393_PP1,both
HH002398,households,HH002398,both
HH002398,people,HH002398_P1,both
HH002398,income_lines,HH002398_I1,both
HH002398,income_lines,HH002398_I2,both
HH002398,income_lines,HH002398_I3,both
HH002398,income_lines,HH002398_I4,both
HH002398,assets,HH002398_A1,both
HH002398,assets,HH002398_A2,both
HH002398,assets,HH002398_A3,both
HH002398,assets,HH002398_A4,both
HH002398,assets,HH002398_A5,both
HH002398,liabilities,HH002398_L1,both
HH002414,households,HH002414,both
HH002414,people,HH002414_P1,both
HH002414,people,HH002414_P2,both
HH002414,income_lines,HH002414_I1,both
HH002414,income_lines,HH002414_I1,ex_only
HH002414,income_lines,HH002414_I2,both
HH002414,income_lines,HH002414_I2,ex_only
HH002414,income_lines,HH002414_I3,both
HH002414,assets,HH002414_A1,both
HH002414,assets,HH002414_A2,both
HH002414,assets,HH002414_A3,both
HH002414,assets,HH002414_A4,both
HH002414,assets,HH002414_A5,both
HH002414,liabilities,HH002414_L1,both
HH002414,liabilities,HH002414_L2,both
HH002414,protection_policies,HH002414_PP1,both
HH002421,households,HH002421,both
HH002421,people,HH002421_P1,both
HH002421,people,HH002421_P2,both
HH002421,income_lines,HH002421_I1,both
HH002421,assets,HH002421_A1,both
HH002421,assets,HH002421_A2,both
HH002421,assets,HH002421_A3,both
HH002421,assets,HH002421_A4,both
HH002421,assets,HH002421_A5,both
HH002421,liabilities,HH002421_L1,both
HH002421,protection_policies,HH002421_PP1,both
HH002486,households,HH002486,both
HH002486,people,0,both
HH002486,income_lines,HH002486_I1,both
HH002486,income_lines,HH002486_I2,both
HH002486,assets,HH002486_A1,both
HH002486,assets,HH002486_A2,both
HH002486,assets,HH002486_A3,both
HH002486,assets,HH002486_A4,both
HH002486,assets,HH002486_A5,both
HH002486,protection_policies,HH002486_PP1,both
HH002505,households,HH002505,both
HH002505,people,HH002505_P1,both
HH002505,income_lines,HH002505_I1,both
HH002505,income_lines,HH002505_I2,both
HH002505,assets,HH002505_A1,both
HH002505,assets,HH002505_A2,both
HH002505,assets,HH002505_A3,both
HH002505,assets,HH002505_A4,both
HH002505,assets,HH002505_A5,both
HH002505,liabilities,HH002505_L1,both
HH002505,protection_policies,HH002505_PP1,both
HH002514,households,HH002514,both
HH002514,people,HH002514_P1,both
HH002514,people,HH002514_P2,both
HH002514,income_lines,HH002514_I1,both
HH002514,income_lines,HH002514_I2,both
HH002514,assets,HH002514_A1,both
HH002514,assets,HH002514_A2,both
HH002514,assets,HH002514_A3,both
HH002514,assets,HH002514_A4,both
HH002514,assets,HH002514_A5,both
HH002514,liabilities,HH002514_L1,both
HH002537,households,HH002537,both
HH002537,people,HH002537_P1,both
HH002537,income_lines,HH002537_I1,both
HH002537,income_lines,HH002537_I2,both
HH002537,assets,HH002537_A1,both
HH002537,assets,HH002537_A2,both
HH002537,assets,HH002537_A2,ex_only
HH002537,assets,HH002537_A3,both
HH002537,assets,HH002537_A4,both
HH002537,assets,HH002537_A5,both
HH002537,liabilities,HH002537_L2,both
HH002537,protection_policies,HH002537_PP1,both
HH002538,households,HH002538,both
HH002538,people,HH002538_P1,both
HH002538,people,HH002538_P2,both
HH002538,income_lines,HH002538_I1,both
HH002538,assets,HH002538_A1,both
HH002538,assets,HH002538_A2,both
HH002538,assets,HH002538_A3,both
HH002538,assets,HH002538_A4,both
HH002538,assets,HH002538_A5,both
HH002538,protection_policies,HH002538_PP1,both
HH002545,households,HH002545,both
HH002545,people,HH002545_P1,both
HH002545,people,HH002545_P2,both
HH002545,income_lines,HH002545_I1,both
HH002545,income_lines,HH002545_I2,both
HH002545,assets,HH002545_A1,both
HH002545,assets,HH002545_A2,both
HH002545,assets,HH002545_A3,both
HH002545,assets,HH002545_A4,both
HH002545,liabilities,HH002545_L1,both
HH002545,liabilities,HH002545_L2,both
HH002546,households,HH002546,both
HH002546,people,HH002546_P1,both
HH002546,people,HH002546_P2,both
HH002546,income_lines,HH002546_I1,both
HH002546,income_lines,HH002546_I1,ex_only
HH002546,income_lines,HH002546_I2,ex_only
HH002546,assets,HH002546_A1,both
HH002546,assets,HH002546_A2,both
HH002546,assets,HH002546_A3,both
HH002546,assets,HH002546_A4,both
HH002546,assets,HH002546_A5,both
HH002546,protection_policies,HH002546_PP1,both
HH002561,households,HH002561,both
HH002561,people,HH002561_P1,both
HH002561,income_lines,HH002561_I1,both
HH002561,income_lines,HH002561_I2,both
HH002561,income_lines,HH002561_I3,both
HH002561,assets,HH002561_A1,both
HH002561,assets,HH002561_A2,both
HH002561,assets,HH002561_A3,both
HH002561,assets,HH002561_A4,both
HH002561,assets,HH002561_A5,both
HH002561,liabilities,HH002561_L1,both
HH002561,protection_policies,HH002561_PP1,both
HH002573,households,HH002573,both
HH002573,people,HH002573_P1,both
HH002573,people,HH002573_P2,both
HH002573,income_lines,HH002573_I1,both
HH002573,income_lines,HH002573_I2,ex_only
HH002573,assets,HH002573_A1,both
HH002573,assets,HH002573_A2,both
HH002573,assets,HH002573_A3,both
HH002573,assets,HH002573_A4,both
HH002573,assets,HH002573_A5,both
HH002573,liabilities,HH002573_L1,both
HH002573,protection_policies,HH002573_PP1,both
HH002584,households,HH002584,both
HH002584,people,HH002584_P1,both
HH002584,people,HH002584_P2,both
HH002584,income_lines,HH002584_I1,both
HH002584,income_lines,HH002584_I2,both
HH002584,income_lines,HH002584_I3,both
HH002584,assets,HH002584_A1,both
HH002584,assets,HH002584_A2,both
HH002584,assets,HH002584_A3,both
HH002584,assets,HH002584_A4,both
HH002584,assets,HH002584_A5,both
HH002584,liabilities,HH002584_L1,both
HH002584,liabilities,HH002584_L2,both
HH002584,protection_policies,HH002584_PP1,both
HH002609,households,HH002609,both
HH002609,people,HH002609_P1,both
HH002609,people,HH002609_P2,both
HH002609,income_lines,HH002609_I1,both
HH002609,income_lines,HH002609_I2,both
HH002609,assets,HH002609_A1,both
HH002609,assets,HH002609_A2,both
HH002609,assets,HH002609_A3,both
HH002609,assets,HH002609_A4,both
HH002609,assets,HH002609_A5,both
HH002609,liabilities,HH002609_L1,both
HH002609,protection_policies,HH002609_PP1,both
HH002629,households,HH002629,both
HH002629,people,HH002629_P1,both
HH002629,people,HH002629_P2,both
HH002629,income_lines,HH002629_I1,both
HH002629,assets,HH002629_A1,both
HH002629,assets,HH002629_A2,both
HH002629,assets,HH002629_A3,both
HH002629,assets,HH002629_A4,both
HH002629,assets,HH002629_A5,both
HH002629,liabilities,HH002629_L1,both
HH002629,protection_policies,HH002629_PP1,both
HH002637,households,HH002637,both
HH002637,people,HH002637_P1,both
HH002637,people,HH002637_P2,both
HH002637,income_lines,HH002637_I1,both
HH002637,assets,HH002637_A1,both
HH002637,assets,HH002637_A2,both
HH002637,assets,HH002637_A3,both
HH002637,assets,HH002637_A4,both
HH002637,liabilities,HH002637_L1,both
HH002637,liabilities,HH002637_L2,both
HH002654,households,HH002654,both
HH002654,people,HH002654_P1,both
HH002654,income_lines,HH002654_I1,both
HH002654,income_lines,HH002654_I2,both
HH002654,income_lines,HH002654_I3,both
HH002654,income_lines,HH002654_I4,both
HH002654,assets,HH002654_A1,both
HH002654,assets,HH002654_A2,both
HH002654,assets,HH002654_A3,both
HH002654,assets,HH002654_A4,both
HH002654,assets,HH002654_A5,both
HH002654,liabilities,HH002654_L1,both
HH002654,protection_policies,HH002654_PP1,both
HH002671,households,HH002671,both
HH002671,people,HH002671_P1,both
HH002671,people,HH002671_P2,both
HH002671,income_lines,HH002671_I1,both
HH002671,income_lines,HH002671_I1,ex_only
HH002671,income_lines,HH002671_I2,both
HH002671,assets,HH002671_A1,both
HH002671,assets,HH002671_A2,both
HH002671,assets,HH002671_A3,both
HH002671,assets,HH002671_A4,both
HH002671,assets,HH002671_A5,both
HH002671,liabilities,HH002671_L2,both
HH002680,households,HH002680,both
HH002680,people,HH002680_P1,both
HH002680,people,HH002680_P2,both
HH002680,income_lines,HH002680_I1,both
HH002680,income_lines,HH002680_I2,both
HH002680,assets,HH002680_A1,both
HH002680,assets,HH002680_A2,both
HH002680,assets,HH002680_A3,both
HH002680,assets,HH002680_A4,both
HH002680,assets,HH002680_A5,both
HH002683,households,HH002683,both
HH002683,people,HH002683_P1,both
HH002683,income_lines,HH002683_I1,both
HH002683,income_lines,HH002683_I2,both
HH002683,assets,HH002683_A1,both
HH002683,assets,HH002683_A2,both
HH002683,assets,HH002683_A3,both
HH002683,assets,HH002683_A4,both
HH002683,assets,HH002683_A5,both
HH002683,liabilities,HH002683_L1,both
HH002685,households,HH002685,both
HH002685,people,HH002685_P1,both
HH002685,people,HH002685_P2,both
HH002685,income_lines,HH002685_I1,both
HH002685,income_lines,HH002685_I1,ex_only
HH002685,income_lines,HH002685_I2,both
HH002685,income_lines,HH002685_I2,ex_only
HH002685,income_lines,HH002685_I3,both
HH002685,assets,HH002685_A1,both
HH002685,assets,HH002685_A2,both
HH002685,assets,HH002685_A3,both
HH002685,assets,HH002685_A4,both
HH002685,assets,HH002685_A5,both
HH002685,protection_policies,HH002685_PP1,both
HH002697,households,HH002697,both
HH002697,people,HH002697_P1,both
HH002697,people,HH002697_P2,both
HH002697,income_lines,HH002697_I1,both
HH002697,income_lines,HH002697_I2,both
HH002697,income_lines,HH002697_I3,both
HH002697,income_lines,HH002697_I4,both
HH002697,assets,HH002697_A1,both
HH002697,assets,HH002697_A2,both
HH002697,assets,HH002697_A3,both
HH002697,assets,HH002697_A4,both
HH002697,assets,HH002697_A5,both
HH002697,liabilities,HH002697_L1,both
HH002705,households,HH002705,both
HH002705,people,HH002705_P1,both
HH002705,income_lines,HH002705_I1,both
HH002705,assets,HH002705_A1,both
HH002705,assets,HH002705_A2,both
HH002705,assets,HH002705_A3,both
HH002705,assets,HH002705_A4,both
HH002705,assets,HH002705_A5,both
HH002705,liabilities,HH002705_L1,both
HH002720,households,HH002720,both
HH002720,people,HH002720_P1,both
HH002720,people,HH002720_P2,both
HH002720,income_lines,HH002720_I1,both
HH002720,income_lines,HH002720_I2,both
HH002720,assets,HH002720_A1,both
HH002720,assets,HH002720_A2,both
HH002720,assets,HH002720_A3,both
HH002720,assets,HH002720_A4,both
HH002720,assets,HH002720_A5,both
HH002720,protection_policies,HH002720_PP1,both
HH002755,households,HH002755,both
HH002755,people,HH002755_P1,both
HH002755,income_lines,HH002755_I1,both
HH002755,assets,HH002755_A1,both
HH002755,assets,HH002755_A2,both
HH002755,assets,HH002755_A3,both
HH002755,assets,HH002755_A4,both
HH002755,assets,HH002755_A5,both
HH002755,liabilities,HH002755_L1,both
HH002755,liabilities,HH002755_L2,both
HH002755,protection_policies,HH002755_PP1,both
HH002763,households,HH002763,both
HH002763,people,HH002763_P1,both
HH002763,people,HH002763_P2,both
HH002763,income_lines,HH002763_I1,both
HH002763,income_lines,HH002763_I2,both
HH002763,income_lines,HH002763_I3,both
HH002763,assets,HH002763_A1,both
HH002763,assets,HH002763_A2,both
HH002763,assets,HH002763_A3,both
HH002763,assets,HH002763_A4,both
HH002763,assets,HH002763_A5,both
HH002763,protection_policies,HH002763_PP1,both
HH002767,households,HH002767,both
HH002767,people,HH002767_P1,both
HH002767,people,HH002767_P2,both
HH002767,income_lines,HH002767_I1,both
HH002767,income_lines,HH002767_I2,both
HH002767,assets,HH002767_A1,both
HH002767,assets,HH002767_A2,both
HH002767,assets,HH002767_A3,both
HH002767,assets,HH002767_A4,both
HH002767,assets,HH002767_A5,both
HH002767,liabilities,HH002767_L1,both
HH002777,households,HH002777,both
HH002777,people,HH002777_P1,both
HH002777,people,HH002777_P2,both
HH002777,income_lines,HH002777_I1,both
HH002777,income_lines,HH002777_I2,both
HH002777,income_lines,HH002777_I3,both
HH002777,income_lines,HH002777_I3,ex_only
HH002777,income_lines,HH002777_I4,both
HH002777,assets,HH002777_A1,both
HH002777,assets,HH002777_A2,both
HH002777,assets,HH002777_A3,both
HH002777,assets,HH002777_A4,both
HH002777,assets,HH002777_A5,both
HH002777,liabilities,HH002777_L1,both
HH002777,liabilities,HH002777_L2,both
HH002777,protection_policies,HH002777_PP1,both
HH002804,households,HH002804,both
HH002804,people,HH002804_P1,both
HH002804,people,HH002804_P2,both
HH002804,income_lines,HH002804_I1,both
HH002804,income_lines,HH002804_I2,both
HH002804,income_lines,HH002804_I3,ex_only
HH002804,assets,HH002804_A1,both
HH002804,assets,HH002804_A2,both
HH002804,assets,HH002804_A3,both
HH002804,assets,HH002804_A4,both
HH002804,assets,HH002804_A5,both
HH002804,liabilities,HH002804_L1,both
HH002804,protection_policies,HH002804_PP1,both
HH002831,households,HH002831,both
HH002831,people,HH002831_P1,both
HH002831,people,HH002831_P2,both
HH002831,income_lines,HH002831_I1,both
HH002831,assets,HH002831_A1,both
HH002831,assets,HH002831_A2,both
HH002831,assets,HH002831_A3,both
HH002831,assets,HH002831_A4,both
HH002831,assets,HH002831_A5,both
HH002831,liabilities,HH002831_L1,both
HH002831,liabilities,HH002831_L2,both
HH002831,protection_policies,HH002831_PP1,both
HH002841,households,HH002841,both
HH002841,people,HH002841_P1,both
HH002841,people,HH002841_P2,both
HH002841,income_lines,HH002841_I1,both
HH002841,assets,HH002841_A1,both
HH002841,assets,HH002841_A2,both
HH002841,assets,HH002841_A3,both
HH002841,assets,HH002841_A4,both
HH002841,assets,HH002841_A5,both
HH002841,liabilities,HH002841_L2,both
HH002843,households,HH002843,both
HH002843,people,HH002843_P1,both
HH002843,people,HH002843_P2,both
HH002843,income_lines,HH002843_I1,both
HH002843,income_lines,HH002843_I2,both
HH002843,income_lines,HH002843_I3,both
HH002843,income_lines,HH002843_I4,both
HH002843,income_lines,HH002843_I5,both
HH002843,assets,HH002843_A1,both
HH002843,assets,HH002843_A2,both
HH002843,assets,HH002843_A3,both
HH002843,assets,HH002843_A4,both
HH002843,assets,HH002843_A5,both
HH002843,protection_policies,HH002843_PP1,both
HH002860,households,HH002860,both
HH002860,people,HH002860_P1,both
HH002860,people,HH002860_P2,both
HH002860,income_lines,HH002860_I1,both
HH002860,income_lines,HH002860_I1,ex_only
HH002860,income_lines,HH002860_I2,both
HH002860,income_lines,HH002860_I2,ex_only
HH002860,income_lines,HH002860_I3,both
HH002860,assets,HH002860_A1,both
HH002860,assets,HH002860_A2,both
HH002860,assets,HH002860_A3,both
HH002860,assets,HH002860_A4,both
HH002860,assets,HH002860_A5,both
HH002860,liabilities,HH002860_L1,both
HH002866,households,HH002866,both
HH002866,people,HH002866_P1,both
HH002866,people,HH002866_P2,both
HH002866,income_lines,HH002866_I1,both
HH002866,assets,HH002866_A1,both
HH002866,assets,HH002866_A2,both
HH002866,assets,HH002866_A3,both
HH002866,assets,HH002866_A4,both
HH002866,assets,HH002866_A5,both
HH002866,liabilities,HH002866_L2,both
HH002866,protection_policies,HH002866_PP1,both
HH002871,households,HH002871,both
HH002871,people,HH002871_P1,both
HH002871,income_lines,HH002871_I1,both
HH002871,income_lines,HH002871_I2,both
HH002871,assets,HH002871_A1,both
HH002871,assets,HH002871_A2,both
HH002871,assets,HH002871_A3,both
HH002871,assets,HH002871_A4,both
HH002871,assets,HH002871_A5,both
HH002871,protection_policies,HH002871_PP1,both
HH002874,households,HH002874,both
HH002874,people,HH002874_P1,both
HH002874,income_lines,HH002874_I1,both
HH002874,income_lines,HH002874_I1,ex_only
HH002874,income_lines,HH002874_I2,both
HH002874,assets,HH002874_A1,both
HH002874,assets,HH002874_A2,both
HH002874,assets,HH002874_A3,both
HH002874,assets,HH002874_A4,both
HH002874,assets,HH002874_A5,both
HH002874,liabilities,HH002874_L1,both
HH002874,liabilities,HH002874_L2,both
HH002884,households,HH002884,both
HH002884,people,HH002884_P1,both
HH002884,people,HH002884_P2,both
HH002884,income_lines,HH002884_I1,both
HH002884,income_lines,HH002884_I2,both
HH002884,assets,HH002884_A1,both
HH002884,assets,HH002884_A2,both
HH002884,assets,HH002884_A3,both
HH002884,assets,HH002884_A4,both
HH002884,assets,HH002884_A5,both
HH002884,protection_policies,HH002884_PP1,both
HH002894,households,HH002894,both
HH002894,people,HH002894_P1,both
HH002894,income_lines,HH002894_I1,both
HH002894,income_lines,HH002894_I2,both
HH002894,income_lines,HH002894_I3,both
HH002894,income_lines,HH002894_I4,both
HH002894,assets,HH002894_A1,both
HH002894,assets,HH002894_A2,both
HH002894,assets,HH002894_A3,both
HH002894,assets,HH002894_A4,both
HH002894,assets,HH002894_A5,both
HH002894,protection_policies,HH002894_PP1,both
HH002909,households,HH002909,both
HH002909,people,HH002909_P1,both
HH002909,people,HH002909_P2,both
HH002909,income_lines,HH002909_I1,both
HH002909,assets,HH002909_A1,both
HH002909,assets,HH002909_A2,both
HH002909,assets,HH002909_A3,both
HH002909,assets,HH002909_A4,both
HH002909,assets,HH002909_A5,both
HH002909,liabilities,HH002909_L1,ex_only
HH002909,liabilities,HH002909_L2,ex_only
HH002909,liabilities,HH002909_L3,ex_only
HH002918,households,HH002918,both
HH002918,people,HH002918_P1,both
HH002918,people,HH002918_P2,both
HH002918,income_lines,HH002918_I1,both
HH002918,income_lines,HH002918_I1,ex_only
HH002918,income_lines,HH002918_I2,both
HH002918,income_lines,HH002918_I2,ex_only
HH002918,income_lines,HH002918_I3,both
HH002918,assets,HH002918_A1,both
HH002918,assets,HH002918_A2,both
HH002918,assets,HH002918_A3,both
HH002918,assets,HH002918_A4,both
HH002918,assets,HH002918_A5,both
HH002918,protection_policies,HH002918_PP1,both
HH002928,households,HH002928,both
HH002928,people,HH002928_P1,both
HH002928,people,HH002928_P2,both
HH002928,income_lines,HH002928_I1,both
HH002928,income_lines,HH002928_I1,ex_only
HH002928,income_lines,HH002928_I2,both
HH002928,income_lines,HH002928_I2,ex_only
HH002928,assets,HH002928_A1,both
HH002928,assets,HH002928_A2,both
HH002928,assets,HH002928_A3,both
HH002928,assets,HH002928_A4,both
HH002928,assets,HH002928_A5,both
HH002928,liabilities,HH002928_L2,both
HH002928,protection_policies,HH002928_PP1,both
HH002944,households,HH002944,both
HH002944,people,HH002944_P1,both
HH002944,income_lines,HH002944_I1,both
HH002944,income_lines,HH002944_I2,both
HH002944,income_lines,HH002944_I3,both
HH002944,assets,HH002944_A1,both
HH002944,assets,HH002944_A2,both
HH002944,assets,HH002944_A3,both
HH002944,assets,HH002944_A4,both
